"REF_DATE","GEO","DGUID","Area","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Newfoundland and Labrador","2016A000210","Glass","Square metres","Square metres","281","units","0","v52220891","2.3.3","","F","","","0"
"2009","Newfoundland and Labrador","2016A000210","Rigid plastic","Square feet","Square feet","279","units","0","v52220902","2.4.2","70150","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Rigid plastic","Square metres","Square metres","281","units","0","v52220913","2.4.3","6517","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Poly-film","Square feet","Square feet","279","units","0","v52220924","2.5.2","665220","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Poly-film","Square metres","Square metres","281","units","0","v52220935","2.5.3","61801","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total months of operation","Number","Number","223","units","0","v52220946","2.6.1","330","","","","0"
"2009","Prince Edward Island","2016A000211","Total greenhouse operations","Number","Number","223","units","0","v52220848","3.1.1","15","","","","0"
"2009","Prince Edward Island","2016A000211","Total greenhouse area","Square feet","Square feet","279","units","0","v52220859","3.2.2","322780","","","","0"
"2009","Prince Edward Island","2016A000211","Total greenhouse area","Square metres","Square metres","281","units","0","v52220870","3.2.3","29987","","","","0"
"2009","Prince Edward Island","2016A000211","Glass","Square feet","Square feet","279","units","0","v52220881","3.3.2","","x","","","0"
"2009","Prince Edward Island","2016A000211","Glass","Square metres","Square metres","281","units","0","v52220892","3.3.3","","x","","","0"
"2009","Prince Edward Island","2016A000211","Rigid plastic","Square feet","Square feet","279","units","0","v52220903","3.4.2","","x","","","0"
"2009","Prince Edward Island","2016A000211","Rigid plastic","Square metres","Square metres","281","units","0","v52220914","3.4.3","","x","","","0"
"2009","Prince Edward Island","2016A000211","Poly-film","Square feet","Square feet","279","units","0","v52220925","3.5.2","258910","E","","","0"
"2009","Prince Edward Island","2016A000211","Poly-film","Square metres","Square metres","281","units","0","v52220936","3.5.3","24054","E","","","0"
"2009","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","99","","","","0"
"2009","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","100","","","","0"
"2009","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","2183490","","","","0"
"2009","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","202853","","","","0"
"2009","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","","F","","","0"
"2009","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","","F","","","0"
"2009","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","","F","","","0"
"2009","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","","F","","","0"
"2009","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1516440","","","","0"
"2009","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","140882","","","","0"
"2009","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","655","","","","0"
"2009","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","75","","","","0"
"2009","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1800630","","","","0"
"2009","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","167284","","","","0"
"2009","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","","F","","","0"
"2009","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","","F","","","0"
"2009","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","9020","E","","","0"
"2009","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","838","E","","","0"
"2009","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1760390","","","","0"
"2009","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","163546","","","","0"
"2009","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","430","","","","0"
"2009","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","730","","","","0"
"2009","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","27559360","","","","0"
"2009","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2560347","","","","0"
"2009","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","3492680","","","","0"
"2009","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","324480","","","","0"
"2009","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","2596780","","","","0"
"2009","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","241249","","","","0"
"2009","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","21469900","","","","0"
"2009","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","1994618","","","","0"
"2009","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","5040","","","","0"
"2009","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1245","","","","0"
"2009","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","138767210","","","","0"
"2009","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","12891890","","","","0"
"2009","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","38310550","","","","0"
"2009","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","3559165","","","","0"
"2009","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","10131960","","","","0"
"2009","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","941289","","","","0"
"2009","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","90324700","","","","0"
"2009","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","8391436","","","","0"
"2009","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","10200","","","","0"
"2009","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","115","","","","0"
"2009","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3882620","E","","","0"
"2009","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","360707","E","","","0"
"2009","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","","x","","","0"
"2009","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","","x","","","0"
"2009","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","","x","","","0"
"2009","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","","x","","","0"
"2009","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","","F","","","0"
"2009","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","","F","","","0"
"2009","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","810","","","","0"
"2009","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","145","","","","0"
"2009","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","2117000","","","","0"
"2009","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","196676","","","","0"
"2009","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","","F","","","0"
"2009","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","","F","","","0"
"2009","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","195000","","","","0"
"2009","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","18116","","","","0"
"2009","Saskatchewan","2016A000247","Poly-film","Square feet","Square feet","279","units","0","v52220931","9.5.2","1850000","","","","0"
"2009","Saskatchewan","2016A000247","Poly-film","Square metres","Square metres","281","units","0","v52220942","9.5.3","171871","","","","0"
"2009","Saskatchewan","2016A000247","Total months of operation","Number","Number","223","units","0","v52220953","9.6.1","865","","","","0"
"2009","Alberta","2016A000248","Total greenhouse operations","Number","Number","223","units","0","v52220855","10.1.1","335","","","","0"
"2009","Alberta","2016A000248","Total greenhouse area","Square feet","Square feet","279","units","0","v52220866","10.2.2","11086650","","","","0"
"2009","Alberta","2016A000248","Total greenhouse area","Square metres","Square metres","281","units","0","v52220877","10.2.3","1029983","","","","0"
"2009","Alberta","2016A000248","Glass","Square feet","Square feet","279","units","0","v52220888","10.3.2","676660","","","","0"
"2009","Alberta","2016A000248","Glass","Square metres","Square metres","281","units","0","v52220899","10.3.3","62864","","","","0"
"2009","Alberta","2016A000248","Rigid plastic","Square feet","Square feet","279","units","0","v52220910","10.4.2","493640","","","","0"
"2009","Alberta","2016A000248","Rigid plastic","Square metres","Square metres","281","units","0","v52220921","10.4.3","45861","","","","0"
"2009","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","9916350","","","","0"
"2009","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","921259","","","","0"
"2009","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2460","","","","0"
