"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1971","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","5408","","","t","0"
"1971","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","7674","","","t","0"
"1971","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","13495","","","t","0"
"1971","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","6424","","","t","0"
"1971","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","7071","","","t","0"
"1971","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","311","","","","0"
"1971","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1015","","","","0"
"1971","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","948","","","","0"
"1971","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","483","","","","0"
"1971","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","465","","","","0"
"1971","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","1155","","","","0"
"1971","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","626","","","","0"
"1971","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","529","","","","0"
"1971","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","804","","","","0"
"1971","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","2012","","","","0"
"1971","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","2090","","","","0"
"1971","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","1095","","","","0"
"1971","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","995","","","","0"
"1971","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","2267","","","","0"
"1971","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","1394","","","","0"
"1971","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","873","","","","0"
"1972","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","5349","","","","0"
"1972","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","16100","","","","0"
"1972","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","20100","","","","0"
"1972","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","8866","","","","0"
"1972","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","11234","","","","0"
"1972","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","20311","","","","0"
"1972","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","10586","","","","0"
"1972","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","9725","","","","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","4171","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","12458","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","16656","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","6980","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","9676","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","16283","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","8089","","","t","0"
"1972","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","8194","","","t","0"
"1972","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","373","","","","0"
"1972","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1230","","","","0"
"1972","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","987","","","","0"
"1972","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","586","","","","0"
"1972","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","401","","","","0"
"1972","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","1293","","","","0"
"1972","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","794","","","","0"
"1972","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","499","","","","0"
"1972","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","805","","","","0"
"1972","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","2412","","","","0"
"1972","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","2458","","","","0"
"1972","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","1300","","","","0"
"1972","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1158","","","","0"
"1972","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","2735","","","","0"
"1972","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","1703","","","","0"
"1972","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","1032","","","","0"
"1973","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","5300","","","","0"
"1973","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","15817","","","","0"
"1973","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","","x","","","0"
"1973","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","9912","","","","0"
"1973","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","","x","","","0"
"1973","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","","x","","","0"
"1973","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","12360","","","","0"
"1973","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","","x","","","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","3953","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","11618","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","15837","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","7349","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","8488","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","16182","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","8925","","","t","0"
"1973","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","7257","","","t","0"
"1973","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","391","","","","0"
"1973","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1329","","","","0"
"1973","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","","x","","","0"
"1973","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","817","","","","0"
"1973","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","","x","","","0"
"1973","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","","x","","","0"
"1973","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","1130","","","","0"
"1973","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","","x","","","0"
"1973","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","956","","","","0"
"1973","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","2870","","","","0"
"1973","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","2956","","","","0"
"1973","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","1747","","","","0"
"1973","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1210","","","","0"
"1973","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","3393","","","","0"
"1973","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","2305","","","","0"
"1973","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","1088","","","","0"
"1974","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","4973","","","","0"
"1974","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","14440","","","","0"
"1974","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","19215","","","","0"
"1974","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","","x","","","0"
"1974","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","","x","","","0"
